epoch,custom_loss_function,loss,mean_absolute_error,mean_squared_error,val_custom_loss_function,val_loss,val_mean_absolute_error,val_mean_squared_error
180,0.1260572224855423,0.0015468726633116603,0.029029404744505882,0.0015468726633116603,0.12905047833919525,0.0015942311147227883,0.028447093442082405,0.0015942311147227883
181,0.12668372690677643,0.001584711717441678,0.029164928942918777,0.001584711717441678,0.1330314725637436,0.0016572587192058563,0.02886151149868965,0.0016572587192058563
182,0.1263335794210434,0.001544461352750659,0.029068632051348686,0.001544461352750659,0.14391925930976868,0.0019136337796226144,0.03105437383055687,0.0019136337796226144
183,0.12754617631435394,0.001613237545825541,0.029336949810385704,0.001613237545825541,0.1337568461894989,0.0016849801177158952,0.028858747333288193,0.0016849801177158952
184,0.12655486166477203,0.0016105251852422953,0.02911645732820034,0.0016105251852422953,0.13645514845848083,0.0017633677925914526,0.02973475493490696,0.0017633677925914526
185,0.1257839947938919,0.0015452641528099775,0.028964988887310028,0.0015452641528099775,0.1383638083934784,0.001772721647284925,0.02963380329310894,0.001772721647284925
186,0.12672799825668335,0.00158915133215487,0.02914416417479515,0.00158915133215487,0.13329535722732544,0.0017206870252266526,0.029050355777144432,0.0017206870252266526
187,0.12565091252326965,0.0015443314332515001,0.028893806040287018,0.0015443314332515001,0.13224147260189056,0.00164844561368227,0.02856331877410412,0.00164844561368227
188,0.12482155114412308,0.001535679679363966,0.028738245368003845,0.001535679679363966,0.1518225371837616,0.0021430631168186665,0.03281925991177559,0.0021430631168186665
189,0.12543249130249023,0.001540711848065257,0.028917640447616577,0.001540711848065257,0.14098112285137177,0.0018125728238373995,0.030272802338004112,0.0018125728238373995
190,0.1256561130285263,0.0015507407952100039,0.028979264199733734,0.0015507407952100039,0.13378234207630157,0.001655423198826611,0.02898877114057541,0.001655423198826611
191,0.12446784973144531,0.0015137935988605022,0.028666043654084206,0.0015137935988605022,0.13479802012443542,0.0016828762600198388,0.029099203646183014,0.0016828762600198388
192,0.12383534759283066,0.0014898095978423953,0.028513723984360695,0.0014898095978423953,0.1387321949005127,0.0017788497498258948,0.02972419746220112,0.0017788497498258948
193,0.12549439072608948,0.0015346324071288109,0.028881220147013664,0.0015346324071288109,0.13653598725795746,0.0017491849139332771,0.02941545471549034,0.0017491849139332771
194,0.1250600516796112,0.0015226748073473573,0.028828684240579605,0.0015226748073473573,0.14632561802864075,0.00196831114590168,0.031120002269744873,0.00196831114590168
195,0.125812828540802,0.0015528356889262795,0.028932437300682068,0.0015528356889262795,0.13345663249492645,0.0016779473517090082,0.0289559718221426,0.0016779473517090082
196,0.12486473470926285,0.0015426556346938014,0.028752420097589493,0.0015426556346938014,0.14684391021728516,0.0019227166194468737,0.031463783234357834,0.0019227166194468737
197,0.12483387440443039,0.0015214999439194798,0.02873099036514759,0.0015214999439194798,0.14545348286628723,0.001886046607978642,0.03106776624917984,0.001886046607978642
198,0.12234266102313995,0.0014536870876327157,0.028227530419826508,0.0014536870876327157,0.1384904831647873,0.0017468057340011,0.029788371175527573,0.0017468057340011
199,0.12332656234502792,0.001484731095843017,0.02843768149614334,0.001484731095843017,0.14649997651576996,0.0019327792106196284,0.03147655725479126,0.0019327792106196284
200,0.12317472696304321,0.0014755814336240292,0.028415165841579437,0.0014755814336240292,0.14089903235435486,0.0017833946039900184,0.030234649777412415,0.0017833946039900184
