epoch,custom_loss_function,loss,mean_absolute_error,mean_squared_error,val_custom_loss_function,val_loss,val_mean_absolute_error,val_mean_squared_error
17,0.18618080019950867,0.003557338146492839,0.041661690920591354,0.003557338146492839,0.13535386323928833,0.0017738265451043844,0.029811834916472435,0.0017738265451043844
18,0.18765205144882202,0.003645590040832758,0.04197176918387413,0.003645590040832758,0.12482908368110657,0.0018585177604109049,0.027959231287240982,0.0018585177604109049
19,0.18607152998447418,0.003538747550919652,0.04160226508975029,0.003538747550919652,0.12543511390686035,0.0016026974190026522,0.02787822112441063,0.0016026974190026522
20,0.18473325669765472,0.0035082532558590174,0.04136119410395622,0.0035082532558590174,0.13431747257709503,0.0018554440466687083,0.029831476509571075,0.0018554440466687083
21,0.1861066073179245,0.003552872221916914,0.041633833199739456,0.003552872221916914,0.13550059497356415,0.0017180631402879953,0.029810642823576927,0.0017180631402879953
22,0.18548311293125153,0.003534702118486166,0.04152447357773781,0.003534702118486166,0.14250394701957703,0.002007814822718501,0.03138621896505356,0.002007814822718501
23,0.18343260884284973,0.0034461678005754948,0.04109225422143936,0.0034461678005754948,0.13935738801956177,0.0018750313902273774,0.03037668764591217,0.0018750313902273774
24,0.18330851197242737,0.003433686913922429,0.04102662578225136,0.003433686913922429,0.1306300312280655,0.0015888854395598173,0.028943432494997978,0.0015888854395598173
25,0.1836310774087906,0.0034270475152879953,0.04108656570315361,0.0034270475152879953,0.12079621851444244,0.0014228238724172115,0.027080414816737175,0.0014228238724172115
26,0.18365028500556946,0.0034350731875747442,0.04111972823739052,0.0034350731875747442,0.1289924830198288,0.001613396336324513,0.02845979668200016,0.001613396336324513
27,0.18350863456726074,0.0034303423017263412,0.04112328216433525,0.0034303423017263412,0.1325216442346573,0.0016061931382864714,0.02930697612464428,0.0016061931382864714
28,0.18343187868595123,0.0034130732528865337,0.04105418920516968,0.0034130732528865337,0.14281919598579407,0.001881915144622326,0.03128111734986305,0.001881915144622326
29,0.18217773735523224,0.0033693357836455107,0.040861569344997406,0.0033693357836455107,0.15490557253360748,0.002097034826874733,0.033507298678159714,0.002097034826874733
30,0.18229952454566956,0.003394931089133024,0.04083840548992157,0.003394931089133024,0.15048594772815704,0.00226510688662529,0.03269657865166664,0.00226510688662529
31,0.1811080127954483,0.0033567987848073244,0.04058976098895073,0.0033567987848073244,0.1495846062898636,0.002109304303303361,0.032699231058359146,0.002109304303303361
32,0.18196764588356018,0.0033520979341119528,0.04076087474822998,0.0033520979341119528,0.14067254960536957,0.0018372532213106751,0.030711984261870384,0.0018372532213106751
33,0.1815243661403656,0.0033521258737891912,0.040643010288476944,0.0033521258737891912,0.14410202205181122,0.0019030730472877622,0.031899768859148026,0.0019030730472877622
34,0.18045014142990112,0.0032768980599939823,0.040471360087394714,0.0032768980599939823,0.13800491392612457,0.0018862640717998147,0.030300766229629517,0.0018862640717998147
35,0.17977741360664368,0.0033211398404091597,0.04032263532280922,0.0033211398404091597,0.12695105373859406,0.0015356587246060371,0.028218237683176994,0.0015356587246060371
36,0.18113216757774353,0.0033031527418643236,0.04058888182044029,0.0033031527418643236,0.13029344379901886,0.0015722642419859767,0.028810963034629822,0.0015722642419859767
37,0.18160346150398254,0.0033412340562790632,0.04068220779299736,0.0033412340562790632,0.13660258054733276,0.0018007857725024223,0.02997327409684658,0.0018007857725024223
38,0.18006353080272675,0.003286194521933794,0.04036518558859825,0.003286194521933794,0.13033048808574677,0.0015874197706580162,0.028388474136590958,0.0015874197706580162
39,0.18050453066825867,0.0032864189706742764,0.040441226214170456,0.0032864189706742764,0.13769380748271942,0.001676163519732654,0.02998119406402111,0.001676163519732654
40,0.17958685755729675,0.003261731704697013,0.04029388353228569,0.003261731704697013,0.13586947321891785,0.0017361837672069669,0.029383353888988495,0.0017361837672069669
41,0.17948466539382935,0.0032673112582415342,0.040272217243909836,0.0032673112582415342,0.13437792658805847,0.001760262530297041,0.029472563415765762,0.001760262530297041
42,0.17859305441379547,0.003221099963411689,0.040093932300806046,0.003221099963411689,0.13041549921035767,0.0016223047859966755,0.028686007484793663,0.0016223047859966755
43,0.17916949093341827,0.003234430216252804,0.04020021855831146,0.003234430216252804,0.14507949352264404,0.001841412391513586,0.031922489404678345,0.001841412391513586
44,0.17828704416751862,0.003207887290045619,0.04000711813569069,0.003207887290045619,0.136026069521904,0.001821549842134118,0.02996383234858513,0.001821549842134118
45,0.1776045709848404,0.0032108814921230078,0.03989315778017044,0.0032108814921230078,0.14014087617397308,0.0019189034355804324,0.030550429597496986,0.0019189034355804324
46,0.17681288719177246,0.0031489243265241385,0.03974113613367081,0.0031489243265241385,0.14113831520080566,0.0017170342616736889,0.03104242868721485,0.0017170342616736889
47,0.17751935124397278,0.00318237766623497,0.03987697884440422,0.00318237766623497,0.13968509435653687,0.001875132555142045,0.030652496963739395,0.001875132555142045
48,0.17667925357818604,0.0031440614257007837,0.039725545793771744,0.0031440614257007837,0.14529941976070404,0.002061322797089815,0.03162529319524765,0.002061322797089815
49,0.17726179957389832,0.0031581572256982327,0.039833102375268936,0.0031581572256982327,0.13581937551498413,0.001689035794697702,0.02974371425807476,0.001689035794697702
50,0.1775141805410385,0.0031862230971455574,0.03989076241850853,0.0031862230971455574,0.1400275081396103,0.0017661075107753277,0.030551910400390625,0.0017661075107753277
51,0.1763935536146164,0.003174476558342576,0.039655234664678574,0.003174476558342576,0.13882258534431458,0.0018480976577848196,0.03038373403251171,0.0018480976577848196
52,0.17690160870552063,0.00318076997064054,0.03978946805000305,0.00318076997064054,0.14224520325660706,0.0019183441763743758,0.030955340713262558,0.0019183441763743758
